"Jessie J, B.o.B",good-vibes,"Okay, Coconut Man, Moonhead and Pea
You ready?

[Verse 1: Jessie J]
Seems like everybody's got a price
I wonder how they sleep at night
When the sale comes first and the truth comes second
Just stop for a minute and smile
Why is everybody so serious?
Acting so damn mysterious
Got shades on your eyes
And your heels so high that you can't even have a good time
[Pre-Chorus: Jessie J]
Everybody look to their left
Everybody look to their right
Can you feel that? Yeah
We're paying with love tonight

[Chorus: Jessie J]
It's not about the money, money, money
We don't need your money, money, money
We just wanna make the world dance
Forget about the price tag
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling
Wanna make the world dance
Forget about the price tag

[Verse 2: Jessie J]
Okay
We need to take it back in time
When music made us all unite
And it wasn't low blows and video hoes
Am I the only one getting tired?
Why is everybody so obsessed?
Money can't buy us happiness
Can we all slow down and enjoy right now?
Guarantee we'll be feeling alright
You might also like[Pre-Chorus: Jessie J]
Everybody look to their left (To their left)
Everybody look to their right (To their right)
Can you feel that? Yeah
We're paying with love tonight

[Chorus: Jessie J]
It's not about the money, money, money
We don't need your money, money, money
We just wanna make the world dance
Forget about the price tag
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling
Wanna make the world dance
Forget about the price tag
[Verse 3: B.o.B]
Yeah, yeah, well, keep the price tag and take the cash back
Just give me six strings (Six strings) and a half-stack (Half stack)
And you can, can keep the cars, leave me the garage
And all I, yes, all I need are keys and guitars
And guess what? In thirty seconds, I'm leaving to Mars
Yeah, we leaping across these undefeatable odds
It's like this, man, you can't put a price on a life
We do this for the love, so we fight and sacrifice every night
So we ain't gon' stumble and fall, never
Waiting to see this in the sign of defeat, uh-uh
So we gon' keep everyone moving their feet
So bring back the beat and then everyone sing
It's not about the money
[Chorus: Jessie J, B.o.B]
It's not about the money, money, money
We don't need your money, money, money
We just wanna make the world dance
Forget about the price tag
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling
Wanna make the world dance
Forget about the price tag (Hey! Hey!)
It's not about the money, money, money (We don't need it)
We don't need your money, money, money (No, I don't, we don't need it)
We just wanna make the world dance (Dance, dance your ass off)
Forget about the price tag (Ah, ah)
Ain't about the, yea-yeah!, cha-ching, cha-ching
Ain't about the, woo!, ba-bling, ba-bling (It ain't about)
Wanna make the world dance (Yeah, yeah)
Forget about the price tag (Forget about the price tag)

[Outro: Jessie J]
(Ahh, ahh)
(Ahh, ahh)
(Ahh, ahh) Yeah, yeah, whoa
(Ahh, ahh) Forget about the price tag, heh36Embed",1
Mitski,sad,"My baby, my baby (Ooh-oh)
You're my baby, say it to me (Ooh-oh, ooh-oh)
Baby, my baby (Ooh, ooh-oh)
Tell your baby that I'm your baby (Ooh-oh, ooh-oh)


I bet on losing dogs
I know they're losing and I pay for my place by the ring
Where I'll be looking in their eyes when they're down
I'll be there on their side, I'm losing by their side

Aah, aah-ah, aah-ah
Aah, aah, aah-ah, aah-ah


Will you let me, baby, lose on losing dogs?
I know they're losing and I pay for my place by the ring
Where I'll be looking in their eyes when they're down
I wanna feel it


I bet on losing dogs
I always want you when I'm finally fine
How you'd be over me looking in my eyes when I come
Someone to watch me die, someone to watch me die


I bet on losing dogs (Did you get that?)You might also like49",0
Shawn Mendes,sad,"Am I asking all these questions for nothing?
I'm wondering if anyone's there, yeah
And I really need to make a confession
I hate to say that I'm a little bit scared, yeah-eh-ehh


'Cause I've been on this train too long
People getting off and on
Prayin' that I don't forget where I belon-ong
And every time I ask myself
Am I turnin' into someone else?
I'm prayin' that I don't forget just who I am-am
I really wanna understand
I just wanna understand

I'm callin' all my friends after midnight, yeah
To remind 'em that I'll always be there for them
It gets lonely when there's no one to talk to
But it's good to know that somebody care-ares


'Cause I've been on this train too long
People gettin' off and on
I'm prayin' that I don't forget where I belon-ong
And every time I ask myself
Am I turnin' into someone else?
I'm prayin' that I don't forget just who I am-am
I really wanna understand
I just wanna understand, yeah
Oh yeah-eh-ehh


'Cause we all get lost sometimes, yeah-eh I know
Yeah we all get lost sometimes
But don't leave your heart behind, no yeah-eh
'Cause we all get lost sometimes
I really wanna understand
I just gotta understand, yeah-ehh-ehhh
Now I just need to, I need to understand
I really wanna understand, ohh, who I am
You might also like[Interlude]
When you wake up, your whole world's flipped
It's just different, and you gotta, you know you gotta, you gotta go with it
And, that's just simply growing up
And not see it in a negative way
You have to see it as it's been given to you
I mean, as much as times can be crazy
You're gonna feel like that's where you're supposed to be
You're not going to feel out of place anymore
You're going to feel like that's where you meant to be
You don't have to pretend that it's easy all the time
You just let it go, and, and grow with it
And you can't hold on, to the old you, or the old this, or the old that
Because, you know, you change, and it's not changing in a bad way
It's just changing because that's what happens in life
You grow up, everyone moves on
You're just learning
You stay true to yourself
Changing isn't a bad thing, it never was
But at the end of the day, you know?
You're the same person
And, and where your heart is
That doesn't change


And every time I ask myself
Am I turning into someone else?
And I just pray to God that I'm still who I am-am
I really wanna understand
I just gotta understand, yeah-eh-ehhhh-ehhh-ehhhhh
Now I just need to, I need to understand
I really wanna understand, ohh, who I am14",0
Katie Gregson-MacLeod,sad,"I'm twenty-one
The edge is razor thin
Between being numb and feeling everything
Good days only serve as relief again


Now I'm watching as I waste away my days
And then
It's a cross dissolve
It's a scene I've played before
And the leading role that I thought I'd hold
Doesn't listen to me anymore

But I'm wearing his boxers, I'm being a good wife
We won't be together, but maybe the next life
I need him like watеr, he lives on a landslide
I cry in his bathroom, hе turns off the big light
I'm being a cool girl, I'm keeping it so tight
I carry him home while my friends have a good night
I need him like water, he thinks that I'm alright
I'm not feeling human, I think he's a good guy

[Post- Chorus]
But it's complex
It's a complex
It's a complex
I'm a complex


Triangular, I can see them now
Three points at which I let myself down
I was just a girl, what's the excuse now?
Too regular, this pattern
I've been taking shelter in reaching new highs
When I was nineteen I wanted to die


Now I just want to kill you
But I don't want to paint you the victim
And I talk a good game
I'd die for just the promise you'd listen
You might also like
But I'm wearing his boxers, I'm being a good wife
We won't be together, but maybe the next life
I need him like water, he lives on a landslide
I cry in his bathroom, he turns off the big light
I'm being a cool girl, I'm keeping it so tight
I carry him home while my friends have a good night
I need him like water, he thinks that I'm alright
I'm not feeling human, I think he's a good guy


But it's complex
It's a complex
It's a complex
I'm a complex2",0
Daughtry,sad,"Hood of my car
Radio's just loud enough so I can hear Levon
Where you are is anybody's guess but mine
Just a song that we grew up on
Constellations seem so outta line
But I'm wishing we could make it this time


If somebody's out there
Show me that you care
Give me a sign that comes outta nowhere
Like a shooting star
Or maybe life on Mars
Something inside tells me
We can't be too far 'cause
I can see me on a spaceship leaving here only to find
That we're not the only ones
That we're not the only ones

Call me a fool for
Daydreaming in the dark and
Throwing bottles at the moon
Why you're gone is nobody's fault but mine
Another song that we grew up on
Can anybody tell me where I can find
That girl I can't get out of my mind?


If somebody's out there
Show me that you care
Give me a sign that comes outta nowhere
Like a shooting star
Or maybe life on Mars
Something inside tells me
We can't be too far 'cause
I can see me on a spaceship leaving here only to find
That we're not the only ones
That we're not the only ones


Looking for love and
Looking for something more
When it's not enough
We gotta stay above the clouds
'Cause with our feet both on the ground
We'll never learn
I can see me on a spaceship leaving here only to find
That we're not the only ones
See Daughtry LiveGet tickets as low as $73You might also like
If somebody's out there
Show me that you care
Give me a sign that comes outta nowhere
Like a shooting star
Or maybe life on Mars
Something inside tells me
We can't be too far 'cause
I can see me on a spaceship leaving here only to find
That we're not the only ones
That we're not the only ones


Come see for yourself if you don't believe me
Together, we will find that we're not the only ones
We're not the only ones",0
Ariana Grande,good-vibes,"Tell me something I need to know
Then take my breath and never let it go
If you just let me invade your space
I’ll take the pleasure, take it with the pain

[Pre-Chorus: Ariana Grande]
And if in the moment, I bite my lip
Baby, in that moment, you’ll know this is
Something bigger than us and beyond bliss
Give me a reason to believe it
[Chorus: Ariana Grande]
'Cause if you want to keep me
You gotta, gotta, gotta, gotta
Got to love me harder
And if you really need me
You gotta, gotta, gotta, gotta
Got to love me harder (Lo-love me harder)
Ooh-ooh-ooh-ooh
Love me, love me, love me
Ooh-ooh-ooh-ooh
Harder, harder, harder

[Verse 2: The Weeknd]
I know your motives and you know mine
The ones that love me, I tend to leave behind
If you know about me and choose to stay
Then take this pleasure and take it with the pain

[Pre-Chorus: The Weeknd]
And if in the moment you bite your lip
When I get you moaning, you know it's real
Can you feel the pressure between your hips?
I’ll make it feel like the first time

[Chorus: Ariana Grande, The Weeknd]
'Cause if you want to keep me
You gotta, gotta, gotta, gotta
Got to love me harder (I'ma love you harder, hey!)
And if you really need me
You gotta, gotta, gotta, gotta
Got to love me harder (Love me, baby, love me) (Lo-love me harder)
Ooh-ooh-ooh-ooh
Love me, love me, love me
Ooh-ooh-ooh-ooh
Harder, harder, harder (Oh)
Ooh-ooh-ooh-ooh
Love me, love me, love me
Ooh-ooh-ooh-ooh
Harder, harder, harder (You gotta love me harder)
You might also like[Bridge: The Weeknd, Ariana Grande]
So what do I do if I can’t figure it out? (Figure it out)
You got to try, try, try again, yeah (Oh whoa)
So what do I do if I can’t figure it out? (Figure it out)
I’m gonna leave, leave, leave again

[Chorus: Ariana Grande, The Weeknd, Both]
'Cause if you want to keep me (Hey!)
You gotta, gotta, gotta, gotta
Got to love me harder (I'ma love you, love you, love)
And if you really need me (Ooh)
You gotta, gotta, gotta, gotta
Got to love me harder (Got to love me, baby)
'Cause if you want to keep me (Hey)
You gotta, gotta, gotta, gotta
Got to love me harder (Love me harder, love me harder)
And if you really need me
You gotta, gotta, gotta, gotta (I'ma do it, do it, do it)
Got to love me harder (I'ma love you harder, hey!)

[Outro: Ariana Grande, The Weeknd]
Ooh-ooh-ooh-ooh
Love me, love me, love me (Love me)
Ooh-ooh-ooh-ooh
Harder, harder, harder (Boy, you gotta love me, love me, baby)
Ooh-ooh-ooh-ooh
Love me, love me, love me (Just a little bit harder, harder, baby)
Ooh-ooh-ooh-ooh
Harder, harder, harder527Embed",1
"Khalid, Disclosure",good-vibes,"He keeps leaving you for dead
I don't know what you been waiting for
So you've got your love locked up instead
But somethin' better's waitin' at your door

[Chorus]
You don't know your worth
All the things I know that you deserve
Say it's not real if it doesn't hurt
Find someone you know will put you first
Find someone who loves you at your worst
[Post-Chorus]
Gotta keep, gotta keep, gotta keep your head up
Gotta keep, gotta keep, gotta keep your head up
Gotta keep, gotta keep, gotta keep your head up
Who puts you first?
Find someone who loves you at your worst

[Verse 2]
Don't forget the words I said
Picking you up when you're feelin' down
You get strung on thoughts left in your head
When you lose hope, soon you will be found

[Chorus]
You don't know your worth
All the things I know that you deserve
Say it's not real if it doesn't hurt
Find someone you know will put you first
Find someone who loves you at your worst

[Post-Chorus]
Gotta keep, gotta keep, gotta keep your head up
Gotta keep, gotta keep, gotta keep your head up
Gotta keep, gotta keep, gotta keep your head up
Who puts you first?
Find someone who loves you at your worst
You might also like[Interlude]
(Find someone who loves you at your worst)
Find someone who loves you at your worst

[Post-Chorus]
Gotta keep, gotta keep, gotta keep your head up (Head)
Gotta keep, gotta keep, gotta keep your head up (Keep your head up, keep your head up)
Gotta keep, gotta keep, gotta keep your head up
Who puts you first?
Find someone who loves you at your worst

[Outro]
(Find someone who loves you at your worst)
Find someone who loves you at your worst5Embed",1
Troye Sivan,sad,"The weight
Of a simple human emotion
Weighs me down
More than the tank ever did
The pain
It's determined and demanding to ache,
But I'm okay…


And I don't want to let this go
I don't want to lose control
I just want to see the stars with you
And I don't want to say goodbye
Someone tell me why
I just want to see the stars with you

You lost a part of your existence
In the war, against yourself
Oh, the lights
They light up in lights of sadness
Telling you it's time to go


And I don't want to let this go
I don't want to lose control
I just want to see the stars with you
And I don't want to say goodbye
Someone tell me why
I just want to see the stars with you


Don't give it up just yet
Stay grand for one more minute
Don't give it up just yet
Stay grand
Don't give it up just yet
Stay grand for one more minute
Don't give it up just yet
Stay grand
Don't give it up just yet
Stay grand for one more minute
Don't give it up just yet
Stay grand
You might also like
And I don't want to let this go
I don't want to lose control
I just want to see the stars with you
And I don't want to say goodbye
Someone tell me why
I just want to see the stars with you


With you26",0
Birdy,good-vibes,"Times that I've seen you lose your way
You're not in control and you won't be told
All I can do to keep you safe is hold you close
Hold you close till you can breathe on your own
Till you can breathe on your own

[Chorus]
Hold tight; you're slowly coming back to life
I'll be keeping your head up
I'll be keeping your head up, darling
Let go of all your haunted dreams tonight
I'll be keeping your head up
I'll be keeping your head up, darling
Hold tight; you're slowly coming back to life
I'll be keeping your head up
I'll be keeping your head up, darling
Let go of all your haunted dreams tonight
I'll be keeping your head up
I'll be keeping your head up, darling
[Verse 2]
Everyone keeps a darker place
To lose control, you're not alone
And when you come looking for embrace
I know your soul; I'll be your home
Til you can breathe on your own
Til you can breathe on your own

[Chorus]
Hold tight; you're slowly coming back to life
I'll be keeping your head up
I'll be keeping your head up, darling
Let go of all your haunted dreams tonight
I'll be keeping your head up
I'll be keeping your head up, darling
Hold tight; you're slowly coming back to life
I'll be keeping your head up
I'll be keeping your head up, darling
Let go of all your haunted dreams tonight
I'll be keeping your head up
I'll be keeping your head up
And I won't let you down

[Bridge]
You never think that you can fly
You'll always swim against the tide
Don't you know your pain is mine?
And I would die a thousand times to ease your mind
To ease your mind
You might also like[Chorus]
Hold tight; you're slowly coming back to life
I'll be keeping your head up
I'll be keeping your head up, darling
Let go of all your haunted dreams tonight
I'll be keeping your head up
I'll be keeping your head up, darling
Hold tight; you're slowly coming back to life
I'll be keeping your head up
I'll be keeping your head up, darling
Let go of all your haunted dreams tonight
I'll be keeping your head up
I'll be keeping your head up
And I won't let you down15Embed",1
Lil Durk,aggressive,"Ayy, this shit like videos, you hear me?
Everything I'm sayin', this motherfucker all props (This shit is not real)
Just case the police listening, you know? (Haha)
Smurk, slide, slide, slide (Man, what?)

[Chorus]
Don't respond to shit with Von (Yeah, yeah, yeah)
I'm like, fuck it, you tripping, go get your gun (Let's get it, yeah, gun)
They dropping locations, I'm getting it done (Woo, woo, woo, gang)
Fuck tweeting, we sliding, the feds will come (Yeah, yeah, yeah, man, what?)
He fucking his bitches (Bitches), them niggas (Niggas) his sons (Let's get it)
I'm hanging with killers, we breaking a bond (Yeah, yeah, yeah, bond)
They really don't mean it, he say it in songs (Yeah, mean it, say it in songs)
They really don't mean it, he play it in songs (Bitch, yeah)
[Verse 1]
We been sliding through they blocks and they don't know we have
Buddy ass got shot and we ain't claim it but I can show his ass (Brrah)
Niggas acting like they really like that since my brodie died (Von)
Just got out the feds, you bring up murders with your police ass (Pussy)
I told Von to leave that bitch alone, she post on OnlyFans (Yeah, eater)
Catch 'em at apartments, they been in 'cause that's our only chance (Brrah)
They don't be outside like you think, they ass be on the 'Gram (On gang)
Old opps fucking with my new opps (Brr), oh, man (Brrah)
That shit merched, we been through there, that shit like ghost land (Skrrt, skrrt)
My brother DThang just got killed and I been slow since (Gang, gang, gang)
But we got back on they ass, I bet they know this (Brrah)
And, on bro, I'm speaking facts, this ain't no diss (This ain't no diss)
Keep the police out my business, we don't post shit (We don't post shit)
Trigger Happy, I be with Zoo 'nem and we on 46 ('Wop, 'Wop)
They like, ""Durk, his ass a singer, he won't smoke shit"" (Yeah, yeah)
You can believe whatever you want, I got your folks hit (Ah, ha)

[Chorus]
Don't respond to shit with Von (Yeah, yeah, yeah)
I'm like, ""Fuck it, you tripping, go get your gun"" (Let's get it, yeah, gun)
They dropping locations, I'm getting it done (Woo, woo, woo, gang)
Fuck tweeting, we sliding, the feds will come (Yeah, yeah, yeah, man, what?)
He fucking his bitches (Bitches), them niggas (Niggas) his sons (Let's get it)
I'm hanging with killers, we breaking a bond (Yeah, yeah, yeah, bond)
They really don't mean it, he say it in songs (Yeah, mean it, say it, songs)
They really don't mean it, he play it in songs (Pussy, bitch, bitch, yeah)
See Lil Durk LiveGet tickets as low as $40You might also like[Verse 2]
""He talking 'bout me in ""Pissed Me Off""?"" And I'm like, ""Yes"" (Yes)
If you feel some type of way, you better slide and get revenge (Brrah)
He say, ""Therapy ain't helping,"" he been killing for a cleanse (Slide)
She said she ain't really got shit but she so thirsty for a Benz (Skrrt, skrrt)
I just made her suck my dick and I just nutted on her chin (Bitch)
I been feeling like Rico, I just fucked her in my Timbs (Yeah, yeah, yeah)
For school, he save no pen, he'd rather carry him a gen (Five)
A ten (Ten), FN ('N), Perc' 10, I'm saying, he spinning (Yeah, yeah, yeah)
You need a pill to slide, he off all 'em milligrams, he been a fan (Bitch)
I seen niggas really killing shit, post shit on Instagram (Pussy)
You doing that, you might as well go to court and say you killed the man
I don't claim niggas who be with opps, I try to reel 'em in (Grrah)
The trenches like a sport, you grab that ball and turn a killer, man (Pussy)
Switches on me, all faceshots, we changing dental plans (Brrah)
All fast cars, make it skrrt, we don't do rental vans (Skrrt)
I can have your homie set you up, his ass a middleman (Ah, ha)

[Chorus]
Don't respond to shit with Von (Yeah, yeah, yeah)
I'm like, fuck it, you tripping, go get your gun (Let's get it, yeah, gun)
They dropping locations, I'm getting it done (Woo, woo, woo, gang)
Fuck tweeting, we sliding, the feds will come (Yeah, yeah, yeah, man, what?)
He fucking his bitches (Bitches), them niggas (Niggas) his sons (Let's get it)
I'm hanging with killers, we breaking a bond (Yeah, yeah, yeah, bond)
They really don't mean it, he say it in songs (Yeah, mean it, say it in songs)
They really don't mean it, he play it in songs (Bitch, yeah)
[Outro]
Ah, ha49Embed",2
Bastille,good-vibes,"Had a great seven-year, white-knuckle ride
Killin' time, flyin' high, as I held on tight
To you, to you
Did I blow my mind on the wild side?
Singin' ""Hallelujah"" to 'em every night
With you, with you

[Pre-Chorus]
And I'm not gonna lie, say I've been alright
'Cause it feels like I've been livin' upside down
[Chorus]
What can I say? I'm survivin'
Crawlin' out these sheets to see another day
What can I say? I'm survivin'
And I'm gonna be fine, I'm gonna be fine
I think I'll be fine

[Post-Chorus]
Ooh, yeah
Ba-da-da-da-da-da
Ba-da-da-da-da-da
My love, my love
Ooh, yeah
Ba-da-da-da-da-da
Ba-da-da-da-da-da

[Verse 2]
Like a thunder cloud in November rain
Is the black dog out, runnin' wild again
For you, for you?
Tryna stream my way to a better life
But I daydream crash like Vanilla Sky
Do you? Do you?

[Pre-Chorus]
'Cause I'm not gonna lie and say I've been alright
'Cause it feels like I've been livin' upside down
See Bastille LiveGet tickets as low as $55You might also like[Chorus]
What can I say? I'm survivin'
Crawlin' out these sheets to see another day
What can I say? I'm survivin'
And I'm gonna be fine, I'm gonna be fine
I think I'll be fine

[Post-Chorus]
Ooh, yeah
Ba-da-da-da-da-da
Ba-da-da-da-da-da
My love, my love
Ooh, yeah
Ba-da-da-da-da-da
Ba-da-da-da-da-da-da

[Chorus]
So what can I say? I'm survivin'
Just crawlin' out these sheets to see another day
Oh, what can I say? I'm survivin'
And I'm gonna be fine, I'm gonna be fine
I think I'll be fine4Embed",1
Christina Aguilera,good-vibes,"It’s a cold and crazy world that's ragin' outside
Well, baby, me and all my girls are bringin' on the fire
Show a little leg, gotta shimmy your chest
It's a life, it's a style, it's a need, it's Burlesque

[Chorus]
E-X-P-R-E-S-S, love, sex
Ladies, no regrets
E-X-P-R-E-S-S, love, sex
Ladies, no regrets
[Verse 1]
Been holding back for quite some time
And finally the moment's right
I love to make the people stare
They know I got that certain savoir-faire (Hey)

[Pre-Chorus]
Fasten up
Can you imagine what would happen if I let you close enough to touch?
Step into the fantasy
You'll never wanna leave, baby, that's guaranteed (Why?)

[Chorus]
It's a passion, an emotion, it's a fashion, Burlesque
It'll move you, goin' through you, so do what I do, Burlesque
All ladies confident, flaunt it, boys throw it up if you want it
Can you feel me? Can you feel it? It's Burlesque

[Post-Chorus]
Burlesque
Burlesque

[Verse 2]
I tease 'em 'til they're on the edge
They scream and moan for more and more they beg, ah
I know it's me they come to see
My pleasure brings them to their knees (Hey, yeah)
You might also like[Pre-Chorus]
Fasten up
Can you imagine what would happen if I let you close enough to touch? (Oh-oh)
Step into the fantasy
You'll never wanna leave, baby that's guaranteed (Why?)

[Chorus]
It's a passion, an emotion, it's a fashion, Burlesque
It'll move you, goin' through you, so do what I do, Burlesque
All ladies, confident, flaunt it, boys throw it up if you want it
Can you feel me? Can you feel it? It's Burlesque

[Post-Chorus: Variation]
Burlesque
Burlesque
Burlesque
Burlesque
Burlesque
Burlesque

[Chorus]
It's a passion, an emotion, it's a fashion, Burlesque
It'll move you, goin' through you, so do what I do, Burlesque
All ladies confident, flaunt it, boys throw it up if you want it
Can you feel me? Can you feel it? It's Burlesque
[Outro]
Burlesque
Burlesque
Burlesque
Burlesque
Burlesque
Burlesque41Embed",1
Passenger,sad,"Sometimes, when the light catches her face
In a very particular way
It remind's me so true
Of a girl that I once knew

And there's something in her voice
That has left me with no choice
And a memory's renewed
Of a girl that I once knew

And there's something when she smiles
Drawing lines around her eyes
There's a key hole I see through
To a girl that I once knew
Sometimes, it's almost too much
When I feel her gentle touch
Running fingers down and through
Like a girl that I once knew

And to hear her sleeping breath
The rise and falling of her chest
Moonlight paints her ghostly blue
Like a girl that I once knew

And the girl that I once knew
Left me empty and confused
Yet it feels different somehow
With the girl that I know now
(Now, now, now...)",0
The War On Drugs,sad,"Some are right underneath
And how I look today
I've been hiding out so long
I gotta find another way


Late at night, I wanna see you
Well, my eyes, they begin to fade
Am I just livin' in the space between
The beauty and the pain
And the real thing

Now the sky is painted
In a wash of indigo
I've been holdin' on too long
That I hardly know the score


I recognize every face
But I ain't got everything I need
If I'm just livin' in the space between
The beauty and the pain
It's the strangest thing

[Instrumental Break]


Yeah, should I surround my life?
Surrounded by the hole
Surrounded by no other
I wanna ride it home


Yeah, be the writer of your own story
Let it turn into you into love again
Yeah, be the writer of your own story
Let it turn into you into love again
I wanna run, I wanna run
Yeah, be the writer of your own story
Yeah, be the writer of your own storySee The War on Drugs LiveGet tickets as low as $69You might also like3",0
Mariah Carey,sad,"No, I can't forget this evening
Or your face as you were leaving
But I guess that's just the way the story goes
You always smile, but in your eyes your sorrow shows
Yes, it shows, (oh)


No, I can't forget tomorrow
When I think of all my sorrow
When I had you there, but then I let you go
And now it's only fair that I should let you know
What you should know, (oh)

I can't live
Living is without you
I can't live
I can't give anymore
I can't live
Living is without you
I can't give
I can't give anymore


Well, I can't forget this evening
Or your face as you were leaving
But I guess that's just the way the story goes
You always smile, but in your eyes, your sorrow shows
Yes, it's shows, (oh)


I can't live
Living is without you
I can't live
I can't give anymore
I can't live
Living is without you
I can't live
I can't give anymore!
You might also like
(No, can't live)
(No, I can't live)
No, no, no, no, (why)
I can't live (No, can't live)
Living is without you (No, I can't live)
I can't live
I can't give anymore
Can't live (No, can't live, no, I can't live)9",0
One Direction,good-vibes,"I've got fire for a heart, I'm not scared of the dark
You've never seen it look so easy
I got a river for a soul, and, baby, you're a boat
Baby, you're my only reason

[Pre-Chorus: Louis]
If I didn't have you, there would be nothing left
The shell of a man who could never be his best
If I didn't have you, I'd never see the sun
You taught me how to be someone, yeah
[Chorus: Liam, Niall​]
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down

[Post-Chorus: Louis, Harry]
Nobody, nobody
​Nobody can drag me down​
Nobody, nobody
​Nobody can drag me down

[Verse 2: Niall, Niall & Liam]
I've got fire for a heart, I'm not scared of the dark
You've never seen it look so easy
I got a river for a soul, and baby, you're a boat
Baby, you're my only reason

[Pre-Chorus: Harry & Liam, All, Harry]
If I didn't have you there would be nothing left (Nothing left)
The shell of a man who could never be his best (Be his best)
If I didn't have you, I'd never see the sun (See the sun)
You taught me how to be someone, yeah
You might also like[Chorus: Niall]
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down

[Post-Chorus: Louis, Harry]
Nobody, nobody
​Nobody can drag me down​
Nobody, nobody
​Nobody can drag me—

[Builtup: Liam]
​All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down

[Chorus: Niall, Harry]
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down (Nobody can drag me down)

[Post-Chorus: Louis, Harry]
Nobody, nobody
​Nobody can drag me down​ (Nobody can drag me down, yeah)
Nobody, nobody
​Nobody can drag me down (Nobody can drag me down)
Nobody, nobody
​Nobody can drag me down​ (Down)
Nobody, nobody
​Nobody can drag me down258Embed",1
Mabel,aggressive,"When I'm underneath the bright lights
When I'm tryna have a good time
'Cause I'm good now you ain't mine
Now, now, now, now, don't call me up
When you're looking at my photos
Getting hot, losing control
You want me more now I let go
Now, now, now, now

[Pre-Chorus]
I'm over you and I don't need your lies no more
'Cause the truth is, without you, boy, I'm stronger
And I know you said that I changed with my cold heart
But it was your game that left scars
Ooh, I'm over you
[Chorus]
Don't call me up
I'm going out tonight
Feeling good now you're outta my life
Don't wanna talk about us
Gotta leave it behind
One drink and you're outta my mind
Now, now take it up
Baby, I'm on a high
You're alone, going out of your mind
When I'm here up in the club
And I don't wanna talk
So don't call me up

[Verse 2]
'Cause I'm here looking fine, babe
And I got eyes looking my way
And everybody's on my vibe, babe
Now, now, now, now, don't call me up
My friends said you were a bad man
I should have listened to them back then
And now you're tryna hit me up again
Now, now, now, now

[Pre-Chorus]
I'm over you and I don't need your lies no more
'Cause the truth is, without you, boy, I'm stronger
And I know you said that I changed with my cold heart
But it was your game that left scars
Ooh, I'm over you
You might also like[Chorus]
Don't call me up
I'm going out tonight
Feeling good now you're outta my life
Don't wanna talk about us
Gotta leave it behind
One drink and you're outta my mind
Now, now take it up
Baby, I'm on a high
You're alone, going out of your mind
When I'm here up in the club
And I don't wanna talk
So don't call me up

[Bridge]
Don't call me up
So don't call me up
Don't call me up

[Pre-Chorus]
I'm over you and I don't need your lies no more
'Cause the truth is, without you, boy, I'm stronger
And I know you said that I changed with my cold heart
But it was your game that left scars
Ooh, I'm over you
[Chorus]
Don't call me up
I'm going out tonight
Feeling good now you're outta my life
Don't wanna talk about us
Gotta leave it behind
One drink and you're outta my mind
Now, now take it up
Baby, I'm on a high
You're alone, going out of your mind
When I'm here up in the club
And I don't wanna talk
So don't call me up17Embed",2
